,Reference,Index,Token,Start_pos,BIO_Flair,Precision_Flair,BIO_Flair-large,Precision_Flair-large,BIO_Flair_Splitter,Precision_Flair_Splitter,BIO_spaCy-md,BIO_spaCy-trf
13979,urn:cts:latinLit:phi0978.phi001:4.27.2,56,",",275,O,-,O,-,O,-,O,O
13980,urn:cts:latinLit:phi0978.phi001:4.27.2,57,and,277,O,-,O,-,O,-,O,O
13981,urn:cts:latinLit:phi0978.phi001:4.27.2,58,stated,281,O,-,O,-,O,-,O,O
13982,urn:cts:latinLit:phi0978.phi001:4.27.2,59,in,288,O,-,O,-,O,-,O,O
13983,urn:cts:latinLit:phi0978.phi001:4.27.2,60,fabulous,291,O,-,O,-,O,-,O,O
13984,urn:cts:latinLit:phi0978.phi001:4.27.2,61,story,300,O,-,O,-,O,-,O,O
13985,urn:cts:latinLit:phi0978.phi001:4.27.2,62,to,306,O,-,O,-,O,-,O,O
13986,urn:cts:latinLit:phi0978.phi001:4.27.2,63,have,309,O,-,O,-,O,-,O,O
13987,urn:cts:latinLit:phi0978.phi001:4.27.2,64,run,314,O,-,O,-,O,-,O,O
13988,urn:cts:latinLit:phi0978.phi001:4.27.2,65,the,318,O,-,O,-,O,-,O,O
13989,urn:cts:latinLit:phi0978.phi001:4.27.2,66,one,322,O,-,O,-,O,-,O,O
13990,urn:cts:latinLit:phi0978.phi001:4.27.2,67,against,326,O,-,O,-,O,-,O,O
13991,urn:cts:latinLit:phi0978.phi001:4.27.2,68,the,334,O,-,O,-,O,-,O,O
13992,urn:cts:latinLit:phi0978.phi001:4.27.2,69,other,338,O,-,O,-,O,-,O,O
13993,urn:cts:latinLit:phi0978.phi001:4.27.2,70,;,343,O,-,O,-,O,-,O,O
13994,urn:cts:latinLit:phi0978.phi001:4.27.2,71,the,345,O,-,O,-,O,-,O,O
13995,urn:cts:latinLit:phi0978.phi001:4.27.2,72,reason,349,O,-,O,-,O,-,O,O
13996,urn:cts:latinLit:phi0978.phi001:4.27.2,73,being,356,O,-,O,-,O,-,O,O
13997,urn:cts:latinLit:phi0978.phi001:4.27.2,74,the,362,O,-,O,-,O,-,O,O
13998,urn:cts:latinLit:phi0978.phi001:4.27.2,75,circumstance,366,O,-,O,-,O,-,O,O
13999,urn:cts:latinLit:phi0978.phi001:4.27.2,76,that,379,O,-,O,-,O,-,O,O
14000,urn:cts:latinLit:phi0978.phi001:4.27.2,77,they,384,O,-,O,-,O,-,O,O
14001,urn:cts:latinLit:phi0978.phi001:4.27.2,78,are,389,O,-,O,-,O,-,O,O
14002,urn:cts:latinLit:phi0978.phi001:4.27.2,79,separated,393,O,-,O,-,O,-,O,O
14003,urn:cts:latinLit:phi0978.phi001:4.27.2,80,by,403,O,-,O,-,O,-,O,O
14004,urn:cts:latinLit:phi0978.phi001:4.27.2,81,so,406,O,-,O,-,O,-,O,O
14005,urn:cts:latinLit:phi0978.phi001:4.27.2,82,short,409,O,-,O,-,O,-,O,O
14006,urn:cts:latinLit:phi0978.phi001:4.27.2,83,an,415,O,-,O,-,O,-,O,O
14007,urn:cts:latinLit:phi0978.phi001:4.27.2,84,interval,418,O,-,O,-,O,-,O,O
14008,urn:cts:latinLit:phi0978.phi001:4.27.2,85,",",426,O,-,O,-,O,-,O,O
14009,urn:cts:latinLit:phi0978.phi001:4.27.2,86,that,428,O,-,O,-,O,-,O,O
14010,urn:cts:latinLit:phi0978.phi001:4.27.2,87,while,433,O,-,O,-,O,-,O,O
14011,urn:cts:latinLit:phi0978.phi001:4.27.2,88,to,439,O,-,O,-,O,-,O,O
14012,urn:cts:latinLit:phi0978.phi001:4.27.2,89,those,442,O,-,O,-,O,-,O,O
14013,urn:cts:latinLit:phi0978.phi001:4.27.2,90,who,448,O,-,O,-,O,-,O,O
14014,urn:cts:latinLit:phi0978.phi001:4.27.2,91,enter,452,O,-,O,-,O,-,O,O
14015,urn:cts:latinLit:phi0978.phi001:4.27.2,92,the,458,O,-,O,-,O,-,O,O
14016,urn:cts:latinLit:phi0978.phi001:4.27.2,93,Euxine,462,B-LOC,0.7940245270729065,B-LOC,0.9999736547470093,B-LOC,0.9999817609786987,B-PERSON,B-LOC
14017,urn:cts:latinLit:phi0978.phi001:4.27.2,94,opposite,469,O,-,O,-,O,-,O,O
14018,urn:cts:latinLit:phi0978.phi001:4.27.2,95,to,478,O,-,O,-,O,-,O,O
14019,urn:cts:latinLit:phi0978.phi001:4.27.2,96,them,481,O,-,O,-,O,-,O,O
14020,urn:cts:latinLit:phi0978.phi001:4.27.2,97,they,486,O,-,O,-,O,-,O,O
14021,urn:cts:latinLit:phi0978.phi001:4.27.2,98,appear,491,O,-,O,-,O,-,O,O
14022,urn:cts:latinLit:phi0978.phi001:4.27.2,99,to,498,O,-,O,-,O,-,O,O
14023,urn:cts:latinLit:phi0978.phi001:4.27.2,100,be,501,O,-,O,-,O,-,O,O
14024,urn:cts:latinLit:phi0978.phi001:4.27.2,101,two,504,O,-,O,-,O,-,B-CARDINAL,B-CARDINAL
14025,urn:cts:latinLit:phi0978.phi001:4.27.2,102,distinct,508,O,-,O,-,O,-,O,O
14026,urn:cts:latinLit:phi0978.phi001:4.27.2,103,islands,517,O,-,O,-,O,-,O,O
14027,urn:cts:latinLit:phi0978.phi001:4.27.2,104,",",524,O,-,O,-,O,-,O,O
14028,urn:cts:latinLit:phi0978.phi001:4.27.2,105,but,526,O,-,O,-,O,-,O,O
14029,urn:cts:latinLit:phi0978.phi001:4.27.2,106,if,530,O,-,O,-,O,-,O,O
14030,urn:cts:latinLit:phi0978.phi001:4.27.2,107,viewed,533,O,-,O,-,O,-,O,O
14031,urn:cts:latinLit:phi0978.phi001:4.27.2,108,in,540,O,-,O,-,O,-,O,O
14032,urn:cts:latinLit:phi0978.phi001:4.27.2,109,a,543,O,-,O,-,O,-,O,O
14033,urn:cts:latinLit:phi0978.phi001:4.27.2,110,somewhat,545,O,-,O,-,O,-,O,O
14034,urn:cts:latinLit:phi0978.phi001:4.27.2,111,oblique,554,O,-,O,-,O,-,O,O
14035,urn:cts:latinLit:phi0978.phi001:4.27.2,112,direction,562,O,-,O,-,O,-,O,O
14036,urn:cts:latinLit:phi0978.phi001:4.27.2,113,they,572,O,-,O,-,O,-,O,O
14037,urn:cts:latinLit:phi0978.phi001:4.27.2,114,have,577,O,-,O,-,O,-,O,O
14038,urn:cts:latinLit:phi0978.phi001:4.27.2,115,the,582,O,-,O,-,O,-,O,O
14039,urn:cts:latinLit:phi0978.phi001:4.27.2,116,appearance,586,O,-,O,-,O,-,O,O
14040,urn:cts:latinLit:phi0978.phi001:4.27.2,117,of,597,O,-,O,-,O,-,O,O
14041,urn:cts:latinLit:phi0978.phi001:4.27.2,118,becoming,600,O,-,O,-,O,-,O,O
14042,urn:cts:latinLit:phi0978.phi001:4.27.2,119,gradually,609,O,-,O,-,O,-,O,O
14043,urn:cts:latinLit:phi0978.phi001:4.27.2,120,united,619,O,-,O,-,O,-,O,O
14044,urn:cts:latinLit:phi0978.phi001:4.27.2,121,into,626,O,-,O,-,O,-,O,O
14045,urn:cts:latinLit:phi0978.phi001:4.27.2,122,one,631,O,-,O,-,O,-,O,B-CARDINAL
14046,urn:cts:latinLit:phi0978.phi001:4.27.2,123,.,634,O,-,O,-,O,-,O,O
14047,urn:cts:latinLit:phi0978.phi001:4.27.2,124,On,636,O,-,O,-,O,-,O,O
14048,urn:cts:latinLit:phi0978.phi001:4.27.2,125,this,639,O,-,O,-,O,-,O,O
14049,urn:cts:latinLit:phi0978.phi001:4.27.2,126,side,644,O,-,O,-,O,-,O,O
14050,urn:cts:latinLit:phi0978.phi001:4.27.2,127,of,649,O,-,O,-,O,-,O,O
14051,urn:cts:latinLit:phi0978.phi001:4.27.2,128,the,652,O,-,O,-,O,-,O,O
14052,urn:cts:latinLit:phi0978.phi001:4.27.2,129,Ister,656,B-LOC,0.9572584629058838,B-LOC,0.9999055862426758,B-LOC,0.9999581575393677,B-PERSON,B-LOC
14053,urn:cts:latinLit:phi0978.phi001:4.27.2,130,there,662,O,-,O,-,O,-,O,O
14054,urn:cts:latinLit:phi0978.phi001:4.27.2,131,is,668,O,-,O,-,O,-,O,O
14055,urn:cts:latinLit:phi0978.phi001:4.27.2,132,the,671,O,-,O,-,O,-,O,O
14056,urn:cts:latinLit:phi0978.phi001:4.27.2,133,single,675,O,-,O,-,O,-,O,O
14057,urn:cts:latinLit:phi0978.phi001:4.27.2,134,island,682,O,-,O,-,O,-,O,O
14058,urn:cts:latinLit:phi0978.phi001:4.27.2,135,of,689,O,-,O,-,O,-,O,O
14059,urn:cts:latinLit:phi0978.phi001:4.27.2,136,the,692,O,-,O,-,O,-,O,O
14060,urn:cts:latinLit:phi0978.phi001:4.27.2,137,Apolloniates,696,B-MISC,0.7591768503189087,B-MISC,0.5632213354110718,B-LOC,0.682086169719696,B-ORG,B-LOC
14061,urn:cts:latinLit:phi0978.phi001:4.27.2,138,",",708,O,-,O,-,O,-,O,O
14062,urn:cts:latinLit:phi0978.phi001:4.27.2,139,eighty,710,O,-,O,-,O,-,B-QUANTITY,B-QUANTITY
14063,urn:cts:latinLit:phi0978.phi001:4.27.2,140,miles,717,O,-,O,-,O,-,I-QUANTITY,I-QUANTITY
14064,urn:cts:latinLit:phi0978.phi001:4.27.2,141,from,723,O,-,O,-,O,-,O,O
14065,urn:cts:latinLit:phi0978.phi001:4.27.2,142,the,728,O,-,O,-,O,-,O,O
14066,urn:cts:latinLit:phi0978.phi001:4.27.2,143,Thracian,732,B-MISC,0.6422805190086365,B-LOC,0.9999637007713318,B-LOC,0.9999778866767883,B-NORP,O
14067,urn:cts:latinLit:phi0978.phi001:4.27.2,144,Bosporus,741,I-MISC,0.6422805190086365,I-LOC,0.9999637007713318,I-LOC,0.9999778866767883,O,B-LOC
14068,urn:cts:latinLit:phi0978.phi001:4.27.2,145,;,749,O,-,O,-,O,-,O,O
14069,urn:cts:latinLit:phi0978.phi001:4.27.2,146,it,751,O,-,O,-,O,-,O,O
14070,urn:cts:latinLit:phi0978.phi001:4.27.2,147,was,754,O,-,O,-,O,-,O,O
14071,urn:cts:latinLit:phi0978.phi001:4.27.2,148,from,758,O,-,O,-,O,-,O,O
14072,urn:cts:latinLit:phi0978.phi001:4.27.2,149,this,763,O,-,O,-,O,-,O,O
14073,urn:cts:latinLit:phi0978.phi001:4.27.2,150,place,768,O,-,O,-,O,-,O,O
14074,urn:cts:latinLit:phi0978.phi001:4.27.2,151,that,774,O,-,O,-,O,-,O,O
14075,urn:cts:latinLit:phi0978.phi001:4.27.2,152,M,779,O,-,B-PER,0.9988333781560262,B-PER,0.9930490851402283,B-PERSON,B-PERSON
14076,urn:cts:latinLit:phi0978.phi001:4.27.2,153,.,780,O,-,I-PER,0.9988333781560262,I-PER,0.9930490851402283,O,O
14077,urn:cts:latinLit:phi0978.phi001:4.27.2,154,Lucullus,782,B-PER,0.9693908095359802,I-PER,0.9988333781560262,B-PER,0.9988353848457336,I-PERSON,I-PERSON
14078,urn:cts:latinLit:phi0978.phi001:4.27.2,155,brought,791,O,-,O,-,O,-,O,O
14079,urn:cts:latinLit:phi0978.phi001:4.27.2,156,the,799,O,-,O,-,O,-,B-ORG,O
14080,urn:cts:latinLit:phi0978.phi001:4.27.2,157,Capitoline,803,B-MISC,0.7364831566810608,B-PER,0.9994942545890808,B-PER,0.9934555888175964,I-ORG,O
14081,urn:cts:latinLit:phi0978.phi001:4.27.2,158,Apollo,814,I-MISC,0.7364831566810608,I-PER,0.9994942545890808,B-PER,0.6167981028556824,I-ORG,O
14082,urn:cts:latinLit:phi0978.phi001:4.27.2,159,.,820,O,-,O,-,O,-,O,O
14083,urn:cts:latinLit:phi0978.phi001:4.27.2,160,Those,822,O,-,O,-,O,-,O,O
14084,urn:cts:latinLit:phi0978.phi001:4.27.2,161,islands,828,O,-,O,-,O,-,O,O
14085,urn:cts:latinLit:phi0978.phi001:4.27.2,162,which,836,O,-,O,-,O,-,O,O
14086,urn:cts:latinLit:phi0978.phi001:4.27.2,163,are,842,O,-,O,-,O,-,O,O
14087,urn:cts:latinLit:phi0978.phi001:4.27.2,164,to,846,O,-,O,-,O,-,O,O
14088,urn:cts:latinLit:phi0978.phi001:4.27.2,165,be,849,O,-,O,-,O,-,O,O
14089,urn:cts:latinLit:phi0978.phi001:4.27.2,166,found,852,O,-,O,-,O,-,O,O
14090,urn:cts:latinLit:phi0978.phi001:4.27.2,167,between,858,O,-,O,-,O,-,O,O
14091,urn:cts:latinLit:phi0978.phi001:4.27.2,168,the,866,O,-,O,-,O,-,O,O
14092,urn:cts:latinLit:phi0978.phi001:4.27.2,169,mouths,870,O,-,O,-,O,-,O,O
14093,urn:cts:latinLit:phi0978.phi001:4.27.2,170,of,877,O,-,O,-,O,-,O,O
14094,urn:cts:latinLit:phi0978.phi001:4.27.2,171,the,880,O,-,O,-,O,-,O,O
14095,urn:cts:latinLit:phi0978.phi001:4.27.2,172,Ister,884,B-LOC,0.8655973672866821,B-LOC,0.9999359846115112,B-LOC,0.9999778270721436,B-PERSON,B-LOC
14096,urn:cts:latinLit:phi0978.phi001:4.27.2,173,we,890,O,-,O,-,O,-,O,O
14097,urn:cts:latinLit:phi0978.phi001:4.27.2,174,have,893,O,-,O,-,O,-,O,O
14098,urn:cts:latinLit:phi0978.phi001:4.27.2,175,already,898,O,-,O,-,O,-,O,O
14099,urn:cts:latinLit:phi0978.phi001:4.27.2,176,mentioned,906,O,-,O,-,O,-,O,O
14100,urn:cts:latinLit:phi0978.phi001:4.27.2,177,.,915,O,-,O,-,O,-,O,O
14101,urn:cts:latinLit:phi0978.phi001:4.27.2,178,Before,917,O,-,O,-,O,-,O,O
14102,urn:cts:latinLit:phi0978.phi001:4.27.2,179,the,924,O,-,O,-,O,-,O,O
14103,urn:cts:latinLit:phi0978.phi001:4.27.2,180,Borysthenes,928,B-MISC,0.9383823275566101,B-LOC,0.9998289346694946,B-LOC,0.9998689889907837,B-NORP,B-LOC
14104,urn:cts:latinLit:phi0978.phi001:4.27.2,181,is,940,O,-,O,-,O,-,O,O
14105,urn:cts:latinLit:phi0978.phi001:4.27.2,182,Achillea,943,B-ORG,0.47419166564941406,B-LOC,0.9998583793640137,B-LOC,0.9999536275863647,B-WORK_OF_ART,B-GPE
14106,urn:cts:latinLit:phi0978.phi001:4.27.2,183,previously,952,O,-,O,-,O,-,O,O
14107,urn:cts:latinLit:phi0978.phi001:4.27.2,184,referred,963,O,-,O,-,O,-,O,O
14108,urn:cts:latinLit:phi0978.phi001:4.27.2,185,to,972,O,-,O,-,O,-,O,O
14109,urn:cts:latinLit:phi0978.phi001:4.27.2,186,",",974,O,-,O,-,O,-,O,O
14110,urn:cts:latinLit:phi0978.phi001:4.27.2,187,known,976,O,-,O,-,O,-,O,O
14111,urn:cts:latinLit:phi0978.phi001:4.27.2,188,also,982,O,-,O,-,O,-,O,O
14112,urn:cts:latinLit:phi0978.phi001:4.27.2,189,by,987,O,-,O,-,O,-,O,O
14113,urn:cts:latinLit:phi0978.phi001:4.27.2,190,the,990,O,-,O,-,O,-,O,O
14114,urn:cts:latinLit:phi0978.phi001:4.27.2,191,names,994,O,-,O,-,O,-,O,O
14115,urn:cts:latinLit:phi0978.phi001:4.27.2,192,of,1000,O,-,O,-,O,-,O,O
14116,urn:cts:latinLit:phi0978.phi001:4.27.2,193,Leuce,1003,B-MISC,0.7463095784187317,B-LOC,0.9996844530105591,B-LOC,0.9997456669807434,B-GPE,B-LOC
14117,urn:cts:latinLit:phi0978.phi001:4.27.2,194,and,1009,O,-,O,-,O,-,O,O
14118,urn:cts:latinLit:phi0978.phi001:4.27.2,195,Macaron,1013,B-MISC,0.9595661759376526,B-LOC,0.9997296929359436,B-LOC,0.9998437166213989,B-ORG,B-LOC
14119,urn:cts:latinLit:phi0978.phi001:4.27.2,196,.,1020,O,-,O,-,O,-,O,O
14120,urn:cts:latinLit:phi0978.phi001:4.27.2,197,Researches,1022,O,-,O,-,O,-,O,O
14121,urn:cts:latinLit:phi0978.phi001:4.27.2,198,which,1033,O,-,O,-,O,-,O,O
14122,urn:cts:latinLit:phi0978.phi001:4.27.2,199,have,1039,O,-,O,-,O,-,O,O
14123,urn:cts:latinLit:phi0978.phi001:4.27.2,200,been,1044,O,-,O,-,O,-,O,O
14124,urn:cts:latinLit:phi0978.phi001:4.27.2,201,made,1049,O,-,O,-,O,-,O,O
14125,urn:cts:latinLit:phi0978.phi001:4.27.2,202,at,1054,O,-,O,-,O,-,O,O
14126,urn:cts:latinLit:phi0978.phi001:4.27.2,203,the,1057,O,-,O,-,O,-,B-DATE,O
14127,urn:cts:latinLit:phi0978.phi001:4.27.2,204,present,1061,O,-,O,-,O,-,I-DATE,O
14128,urn:cts:latinLit:phi0978.phi001:4.27.2,205,day,1069,O,-,O,-,O,-,I-DATE,O
14129,urn:cts:latinLit:phi0978.phi001:4.27.2,206,place,1073,O,-,O,-,O,-,O,O
14130,urn:cts:latinLit:phi0978.phi001:4.27.2,207,this,1079,O,-,O,-,O,-,O,O
14131,urn:cts:latinLit:phi0978.phi001:4.27.2,208,island,1084,O,-,O,-,O,-,O,O
14132,urn:cts:latinLit:phi0978.phi001:4.27.2,209,at,1091,O,-,O,-,O,-,O,O
14133,urn:cts:latinLit:phi0978.phi001:4.27.2,210,a,1094,O,-,O,-,O,-,O,O
14134,urn:cts:latinLit:phi0978.phi001:4.27.2,211,distance,1096,O,-,O,-,O,-,O,O
14135,urn:cts:latinLit:phi0978.phi001:4.27.2,212,of,1105,O,-,O,-,O,-,O,O
14136,urn:cts:latinLit:phi0978.phi001:4.27.2,213,140,1108,O,-,O,-,O,-,B-QUANTITY,B-QUANTITY
14137,urn:cts:latinLit:phi0978.phi001:4.27.2,214,miles,1112,O,-,O,-,O,-,I-QUANTITY,I-QUANTITY
14138,urn:cts:latinLit:phi0978.phi001:4.27.2,215,from,1118,O,-,O,-,O,-,O,O
14139,urn:cts:latinLit:phi0978.phi001:4.27.2,216,the,1123,O,-,O,-,O,-,O,O
14140,urn:cts:latinLit:phi0978.phi001:4.27.2,217,Borysthenes,1127,B-LOC,0.569524347782135,B-LOC,0.9998490810394287,B-LOC,0.9998838901519775,B-NORP,B-LOC
14141,urn:cts:latinLit:phi0978.phi001:4.27.2,218,",",1138,O,-,O,-,O,-,O,O
14142,urn:cts:latinLit:phi0978.phi001:4.27.2,219,of,1140,O,-,O,-,O,-,O,O
14143,urn:cts:latinLit:phi0978.phi001:4.27.2,220,120,1143,O,-,O,-,O,-,B-CARDINAL,B-CARDINAL
14144,urn:cts:latinLit:phi0978.phi001:4.27.2,221,from,1147,O,-,O,-,O,-,O,O
14145,urn:cts:latinLit:phi0978.phi001:4.27.2,222,Tyra,1152,B-LOC,0.9895983934402466,B-LOC,0.9999765157699585,B-LOC,0.9999886751174927,B-PERSON,B-GPE
14146,urn:cts:latinLit:phi0978.phi001:4.27.2,223,",",1156,O,-,O,-,O,-,O,O
14147,urn:cts:latinLit:phi0978.phi001:4.27.2,224,and,1158,O,-,O,-,O,-,O,O
14148,urn:cts:latinLit:phi0978.phi001:4.27.2,225,of,1162,O,-,O,-,O,-,O,O
14149,urn:cts:latinLit:phi0978.phi001:4.27.2,226,fifty,1165,O,-,O,-,O,-,B-CARDINAL,B-CARDINAL
14150,urn:cts:latinLit:phi0978.phi001:4.27.2,227,from,1171,O,-,O,-,O,-,O,O
14151,urn:cts:latinLit:phi0978.phi001:4.27.2,228,the,1176,O,-,O,-,O,-,O,O
14152,urn:cts:latinLit:phi0978.phi001:4.27.2,229,island,1180,O,-,O,-,O,-,O,O
14153,urn:cts:latinLit:phi0978.phi001:4.27.2,230,of,1187,O,-,O,-,O,-,O,O
14154,urn:cts:latinLit:phi0978.phi001:4.27.2,231,Peuce,1190,B-LOC,0.9977709054946899,B-LOC,0.9999678134918213,B-LOC,0.9999868869781494,B-PERSON,B-LOC
14155,urn:cts:latinLit:phi0978.phi001:4.27.2,232,.,1195,O,-,O,-,O,-,O,O
14156,urn:cts:latinLit:phi0978.phi001:4.27.2,233,It,1197,O,-,O,-,O,-,O,O
14157,urn:cts:latinLit:phi0978.phi001:4.27.2,234,is,1200,O,-,O,-,O,-,O,O
14158,urn:cts:latinLit:phi0978.phi001:4.27.2,235,about,1203,O,-,O,-,O,-,B-QUANTITY,B-QUANTITY
14159,urn:cts:latinLit:phi0978.phi001:4.27.2,236,ten,1209,O,-,O,-,O,-,I-QUANTITY,I-QUANTITY
14160,urn:cts:latinLit:phi0978.phi001:4.27.2,237,miles,1213,O,-,O,-,O,-,I-QUANTITY,I-QUANTITY
14161,urn:cts:latinLit:phi0978.phi001:4.27.2,238,in,1219,O,-,O,-,O,-,O,O
14162,urn:cts:latinLit:phi0978.phi001:4.27.2,239,circumference,1222,O,-,O,-,O,-,O,O
14163,urn:cts:latinLit:phi0978.phi001:4.27.2,240,.,1235,O,-,O,-,O,-,O,O
14164,urn:cts:latinLit:phi0978.phi001:4.27.2,241,The,1237,O,-,O,-,O,-,O,O
14165,urn:cts:latinLit:phi0978.phi001:4.27.2,242,remaining,1241,O,-,O,-,O,-,O,O
14166,urn:cts:latinLit:phi0978.phi001:4.27.2,243,islands,1251,O,-,O,-,O,-,O,O
14167,urn:cts:latinLit:phi0978.phi001:4.27.2,244,in,1259,O,-,O,-,O,-,O,O
14168,urn:cts:latinLit:phi0978.phi001:4.27.2,245,the,1262,O,-,O,-,O,-,B-LOC,B-LOC
14169,urn:cts:latinLit:phi0978.phi001:4.27.2,246,Gulf,1266,B-LOC,0.8353313207626343,B-LOC,0.9999500115712484,B-LOC,0.9999643564224243,I-LOC,I-LOC
14170,urn:cts:latinLit:phi0978.phi001:4.27.2,247,of,1271,I-LOC,0.8353313207626343,I-LOC,0.9999500115712484,I-LOC,0.9999643564224243,I-LOC,I-LOC
14171,urn:cts:latinLit:phi0978.phi001:4.27.2,248,Carcinites,1274,I-LOC,0.8353313207626343,I-LOC,0.9999500115712484,I-LOC,0.9999643564224243,I-LOC,I-LOC
14172,urn:cts:latinLit:phi0978.phi001:4.27.2,249,are,1285,O,-,O,-,O,-,O,O
14173,urn:cts:latinLit:phi0978.phi001:4.27.2,250,Cephalonnesos,1289,B-MISC,0.6996780037879944,B-LOC,0.9995840191841125,B-LOC,0.9998196959495544,B-ORG,B-LOC
14174,urn:cts:latinLit:phi0978.phi001:4.27.2,251,",",1302,O,-,O,-,O,-,O,O
14175,urn:cts:latinLit:phi0978.phi001:4.27.2,252,Rhosphodusa,1304,B-MISC,0.7292237877845764,B-LOC,0.9988351464271545,B-LOC,0.9998071789741516,B-ORG,B-LOC
14176,urn:cts:latinLit:phi0978.phi001:4.27.2,253,",",1315,O,-,O,-,O,-,O,O
14177,urn:cts:latinLit:phi0978.phi001:4.27.2,254,and,1317,O,-,O,-,O,-,O,O
14178,urn:cts:latinLit:phi0978.phi001:4.27.2,255,Macra,1321,B-LOC,0.6521314978599548,B-LOC,0.9997434020042419,B-LOC,0.9999030828475952,B-PERSON,B-GPE
14179,urn:cts:latinLit:phi0978.phi001:4.27.2,256,.,1326,O,-,O,-,O,-,O,O
14180,urn:cts:latinLit:phi0978.phi001:4.27.2,257,Before,1328,O,-,O,-,O,-,O,O
14181,urn:cts:latinLit:phi0978.phi001:4.27.2,258,we,1335,O,-,O,-,O,-,O,O
14182,urn:cts:latinLit:phi0978.phi001:4.27.2,259,leave,1338,O,-,O,-,O,-,O,O
14183,urn:cts:latinLit:phi0978.phi001:4.27.2,260,the,1344,O,-,O,-,O,-,O,O
14184,urn:cts:latinLit:phi0978.phi001:4.27.2,261,Euxine,1348,B-MISC,0.5682917833328247,B-LOC,0.9999814033508301,B-LOC,0.9999867677688599,B-PERSON,B-LOC
14185,urn:cts:latinLit:phi0978.phi001:4.27.2,262,",",1354,O,-,O,-,O,-,O,O
14186,urn:cts:latinLit:phi0978.phi001:4.27.2,263,we,1356,O,-,O,-,O,-,O,O
14187,urn:cts:latinLit:phi0978.phi001:4.27.2,264,must,1359,O,-,O,-,O,-,O,O
14188,urn:cts:latinLit:phi0978.phi001:4.27.2,265,not,1364,O,-,O,-,O,-,O,O
14189,urn:cts:latinLit:phi0978.phi001:4.27.2,266,omit,1368,O,-,O,-,O,-,O,O
14190,urn:cts:latinLit:phi0978.phi001:4.27.2,267,to,1373,O,-,O,-,O,-,O,O
14191,urn:cts:latinLit:phi0978.phi001:4.27.2,268,notice,1376,O,-,O,-,O,-,O,O
14192,urn:cts:latinLit:phi0978.phi001:4.27.2,269,the,1383,O,-,O,-,O,-,O,O
14193,urn:cts:latinLit:phi0978.phi001:4.27.2,270,opinion,1387,O,-,O,-,O,-,O,O
14194,urn:cts:latinLit:phi0978.phi001:4.27.2,271,expressed,1395,O,-,O,-,O,-,O,O
14195,urn:cts:latinLit:phi0978.phi001:4.27.2,272,by,1405,O,-,O,-,O,-,O,O
14196,urn:cts:latinLit:phi0978.phi001:4.27.2,273,many,1408,O,-,O,-,O,-,O,O
14197,urn:cts:latinLit:phi0978.phi001:4.27.2,274,writers,1413,O,-,O,-,O,-,O,O
14198,urn:cts:latinLit:phi0978.phi001:4.27.2,275,that,1421,O,-,O,-,O,-,O,O
14199,urn:cts:latinLit:phi0978.phi001:4.27.2,276,all,1426,O,-,O,-,O,-,O,O
14200,urn:cts:latinLit:phi0978.phi001:4.27.2,277,the,1430,O,-,O,-,O,-,O,O
14201,urn:cts:latinLit:phi0978.phi001:4.27.2,278,interior,1434,O,-,O,-,O,-,O,O
14202,urn:cts:latinLit:phi0978.phi001:4.27.2,279,seas,1443,O,-,O,-,O,-,O,O
14203,urn:cts:latinLit:phi0978.phi001:4.27.2,280,take,1448,O,-,O,-,O,-,O,O
14204,urn:cts:latinLit:phi0978.phi001:4.27.2,281,their,1453,O,-,O,-,O,-,O,O
14205,urn:cts:latinLit:phi0978.phi001:4.27.2,282,rise,1459,O,-,O,-,O,-,O,O
14206,urn:cts:latinLit:phi0978.phi001:4.27.2,283,in,1464,O,-,O,-,O,-,O,O
14207,urn:cts:latinLit:phi0978.phi001:4.27.2,284,this,1467,O,-,O,-,O,-,O,O
14208,urn:cts:latinLit:phi0978.phi001:4.27.2,285,one,1472,O,-,O,-,O,-,O,O
14209,urn:cts:latinLit:phi0978.phi001:4.27.2,286,as,1476,O,-,O,-,O,-,O,O
14210,urn:cts:latinLit:phi0978.phi001:4.27.2,287,the,1479,O,-,O,-,O,-,O,O
14211,urn:cts:latinLit:phi0978.phi001:4.27.2,288,principal,1483,O,-,O,-,O,-,O,O
14212,urn:cts:latinLit:phi0978.phi001:4.27.2,289,source,1493,O,-,O,-,O,-,O,O
14213,urn:cts:latinLit:phi0978.phi001:4.27.2,290,",",1499,O,-,O,-,O,-,O,O
14214,urn:cts:latinLit:phi0978.phi001:4.27.2,291,and,1501,O,-,O,-,O,-,O,O
14215,urn:cts:latinLit:phi0978.phi001:4.27.2,292,not,1505,O,-,O,-,O,-,O,O
14216,urn:cts:latinLit:phi0978.phi001:4.27.2,293,at,1509,O,-,O,-,O,-,O,O
14217,urn:cts:latinLit:phi0978.phi001:4.27.2,294,the,1512,O,-,O,-,O,-,B-LOC,B-LOC
14218,urn:cts:latinLit:phi0978.phi001:4.27.2,295,Straits,1516,B-LOC,0.852121909459432,B-LOC,0.9999682108561198,B-LOC,0.999975840250651,I-LOC,I-LOC
14219,urn:cts:latinLit:phi0978.phi001:4.27.2,296,of,1524,I-LOC,0.852121909459432,I-LOC,0.9999682108561198,I-LOC,0.999975840250651,I-LOC,I-LOC
14220,urn:cts:latinLit:phi0978.phi001:4.27.2,297,Gades,1527,I-LOC,0.852121909459432,I-LOC,0.9999682108561198,I-LOC,0.999975840250651,I-LOC,I-LOC
